run_id,configuration,model,node_count,target_tp,draft_tp,speculative_tokens,concurrency,repeat,request_id,prompt_id,started_at_utc,status_code,success,error,prompt_tokens,completion_tokens,ttft_s,latency_s,decode_s,request_output_tok_s
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,16,3,c16-r3-q16,7,2026-09-13T20:50:26.603582+00:00,200,True,,64,200,0.857709,22.641484,21.783775,8.833343
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q19,2,2026-09-13T20:50:49.274668+00:00,200,True,,64,200,0.934212,22.596277,21.662064,8.851016
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q11,2,2026-09-13T20:50:49.267450+00:00,200,True,,64,200,0.939815,22.603984,21.664169,8.847998
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q3,2,2026-09-13T20:50:49.282903+00:00,200,True,,64,200,0.926289,23.362703,22.436414,8.560653
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q27,2,2026-09-13T20:50:49.269011+00:00,200,True,,64,200,0.938589,25.164643,24.226054,7.947659
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q1,0,2026-09-13T20:50:49.265831+00:00,200,True,,65,200,0.941552,27.057933,26.116381,7.391548
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q15,6,2026-09-13T20:50:49.282795+00:00,200,True,,67,200,0.926002,27.042495,26.116493,7.395767
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q25,0,2026-09-13T20:50:49.271390+00:00,200,True,,65,200,0.936558,27.410803,26.474245,7.296393
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q17,0,2026-09-13T20:50:49.271777+00:00,200,True,,65,200,0.93593,27.411003,26.475073,7.29634
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q9,0,2026-09-13T20:50:49.266640+00:00,200,True,,65,200,0.941158,27.416794,26.475636,7.294799
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q20,3,2026-09-13T20:50:49.267957+00:00,200,True,,63,200,0.940038,27.864305,26.924267,7.177642
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q22,5,2026-09-13T20:50:49.271133+00:00,200,True,,72,200,0.936558,28.521125,27.584567,7.012346
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q4,3,2026-09-13T20:50:49.265966+00:00,200,True,,63,200,0.943743,28.843326,27.899583,6.934013
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q26,1,2026-09-13T20:50:49.280338+00:00,200,True,,64,200,0.927943,29.120783,28.19284,6.867947
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q28,3,2026-09-13T20:50:49.272452+00:00,200,True,,63,200,0.936875,29.414723,28.477848,6.799316
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q21,4,2026-09-13T20:50:49.271037+00:00,200,True,,64,200,0.938492,29.722265,28.783773,6.728962
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q7,6,2026-09-13T20:50:49.266559+00:00,200,True,,67,200,0.941098,29.727426,28.786328,6.727794
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q18,1,2026-09-13T20:50:49.267617+00:00,200,True,,64,200,0.939901,29.727001,28.7871,6.72789
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q2,1,2026-09-13T20:50:49.275900+00:00,200,True,,64,200,0.933045,30.280058,29.347012,6.605007
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q5,4,2026-09-13T20:50:49.270270+00:00,200,True,,64,200,0.937763,30.286589,29.348826,6.603583
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q31,6,2026-09-13T20:50:49.269374+00:00,200,True,,67,200,0.939718,30.759597,29.819879,6.502036
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q29,4,2026-09-13T20:50:49.272818+00:00,200,True,,64,200,0.935764,30.756636,29.820872,6.502662
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q12,3,2026-09-13T20:50:49.267016+00:00,200,True,,63,200,0.940741,30.762888,29.822147,6.50134
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q14,5,2026-09-13T20:50:49.267141+00:00,200,True,,72,200,0.941048,31.167227,30.226178,6.416997
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q6,5,2026-09-13T20:50:49.281970+00:00,200,True,,72,200,0.927043,31.153625,30.226582,6.419799
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q10,1,2026-09-13T20:50:49.277071+00:00,200,True,,64,200,0.930384,31.349357,30.418974,6.379716
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q30,5,2026-09-13T20:50:49.275323+00:00,200,True,,72,200,0.933203,31.3518,30.418597,6.379219
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q23,6,2026-09-13T20:50:49.279856+00:00,200,True,,67,200,0.928811,31.557012,30.628202,6.337736
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q13,4,2026-09-13T20:50:49.268167+00:00,200,True,,64,200,0.93966,31.748299,30.808639,6.29955
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q24,7,2026-09-13T20:50:49.268893+00:00,200,True,,64,200,0.939227,31.901212,30.961985,6.269354
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q32,7,2026-09-13T20:50:49.278329+00:00,200,True,,64,200,0.929298,32.120159,31.19086,6.226619
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q8,7,2026-09-13T20:50:49.270386+00:00,200,True,,64,200,0.937957,32.128671,31.190714,6.22497
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,1,c32-r1-q16,7,2026-09-13T20:50:49.276035+00:00,200,True,,64,200,0.931151,32.310776,31.379625,6.189885
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q3,2,2026-09-13T20:51:21.594399+00:00,200,True,,64,200,1.192275,23.363136,22.170861,8.560495
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q11,2,2026-09-13T20:51:21.595283+00:00,200,True,,64,200,1.193461,23.362879,22.169418,8.560589
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q27,2,2026-09-13T20:51:21.601239+00:00,200,True,,64,200,1.18476,23.746799,22.562039,8.422188
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q17,0,2026-09-13T20:51:21.595698+00:00,200,True,,65,200,1.189991,25.527643,24.337652,7.834644
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q19,2,2026-09-13T20:51:21.598147+00:00,200,True,,64,200,1.190307,25.526737,24.33643,7.834922
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q25,0,2026-09-13T20:51:21.596662+00:00,200,True,,65,200,1.189395,27.785825,26.596429,7.197915
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q1,0,2026-09-13T20:51:21.594299+00:00,200,True,,65,200,1.194065,28.166939,26.972873,7.100523
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q4,3,2026-09-13T20:51:21.597590+00:00,200,True,,63,200,1.189808,28.97353,27.783722,6.902852
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q28,3,2026-09-13T20:51:21.598641+00:00,200,True,,63,200,1.186878,29.654749,28.467871,6.744282
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q23,6,2026-09-13T20:51:21.604377+00:00,200,True,,67,200,1.181206,29.649985,28.468779,6.745366
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q14,5,2026-09-13T20:51:21.597799+00:00,200,True,,72,200,1.188667,29.992767,28.8041,6.668274
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q31,6,2026-09-13T20:51:21.601704+00:00,200,True,,67,200,1.186969,29.990088,28.803119,6.66887
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q30,5,2026-09-13T20:51:21.602469+00:00,200,True,,72,200,1.183774,29.989931,28.806157,6.668905
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q6,5,2026-09-13T20:51:21.594958+00:00,200,True,,72,200,1.190906,30.308214,29.117309,6.598871
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q22,5,2026-09-13T20:51:21.596129+00:00,200,True,,72,200,1.190063,30.30806,29.117997,6.598905
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q26,1,2026-09-13T20:51:21.604470+00:00,200,True,,64,200,1.183283,30.300369,29.117085,6.60058
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q9,0,2026-09-13T20:51:21.597669+00:00,200,True,,65,200,1.189336,30.307315,29.11798,6.599067
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q12,3,2026-09-13T20:51:21.607214+00:00,200,True,,63,200,1.178242,30.298647,29.120405,6.600955
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q13,4,2026-09-13T20:51:21.599024+00:00,200,True,,64,200,1.188438,30.584222,29.395784,6.53932
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q7,6,2026-09-13T20:51:21.603064+00:00,200,True,,67,200,1.184609,30.580662,29.396053,6.540081
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q15,6,2026-09-13T20:51:21.597858+00:00,200,True,,67,200,1.190327,30.809762,29.619435,6.491449
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q5,4,2026-09-13T20:51:21.599676+00:00,200,True,,64,200,1.187192,30.808296,29.621104,6.491758
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q21,4,2026-09-13T20:51:21.596049+00:00,200,True,,64,200,1.191048,31.020006,29.828958,6.447452
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q10,1,2026-09-13T20:51:21.595069+00:00,200,True,,64,200,1.192478,31.918664,30.726187,6.265926
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q32,7,2026-09-13T20:51:21.598771+00:00,200,True,,64,200,1.186975,32.15049,30.963515,6.220745
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q29,4,2026-09-13T20:51:21.597235+00:00,200,True,,64,200,0.239955,32.153016,31.913061,6.220256
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q20,3,2026-09-13T20:51:21.595972+00:00,200,True,,63,200,1.191914,32.37816,31.186246,6.177003
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q24,7,2026-09-13T20:51:21.598357+00:00,200,True,,64,200,1.18758,32.554872,31.367292,6.143474
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q18,1,2026-09-13T20:51:21.600765+00:00,200,True,,64,200,1.185351,32.553165,31.367814,6.143796
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q8,7,2026-09-13T20:51:21.605786+00:00,200,True,,64,200,1.182289,33.018498,31.836208,6.057211
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q16,7,2026-09-13T20:51:21.600668+00:00,200,True,,64,200,1.186108,33.126874,31.940766,6.037394
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,2,c32-r2-q2,1,2026-09-13T20:51:21.594528+00:00,200,True,,64,200,1.193982,33.391557,32.197574,5.989538
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q19,2,2026-09-13T20:51:54.993781+00:00,200,True,,64,200,1.211501,23.69756,22.486059,8.439687
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q11,2,2026-09-13T20:51:54.998353+00:00,200,True,,64,200,1.207587,24.463586,23.256,8.175416
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q27,2,2026-09-13T20:51:54.994335+00:00,200,True,,64,200,1.209395,24.468958,23.259563,8.173621
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q3,2,2026-09-13T20:51:54.992407+00:00,200,True,,64,200,1.213273,25.737289,24.524016,7.770826
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q17,0,2026-09-13T20:51:54.998799+00:00,200,True,,65,200,1.204151,27.536124,26.331973,7.263186
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q9,0,2026-09-13T20:51:54.992614+00:00,200,True,,65,200,1.21229,27.902881,26.690591,7.167719
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q22,5,2026-09-13T20:51:54.996290+00:00,200,True,,72,200,1.208385,28.274239,27.065855,7.073577
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q1,0,2026-09-13T20:51:54.992201+00:00,200,True,,65,200,1.211066,28.280441,27.069376,7.072025
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q25,0,2026-09-13T20:51:55.002809+00:00,200,True,,65,200,1.202951,28.621282,27.418332,6.987807
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q4,3,2026-09-13T20:51:54.994890+00:00,200,True,,63,200,1.209445,28.97016,27.760715,6.903655
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q12,3,2026-09-13T20:51:54.995890+00:00,200,True,,63,200,0.259393,28.970743,28.71135,6.903516
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q29,4,2026-09-13T20:51:55.000642+00:00,200,True,,64,200,1.20563,29.297672,28.092042,6.826481
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q28,3,2026-09-13T20:51:55.001751+00:00,200,True,,63,200,1.202709,29.297345,28.094636,6.826557
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q30,5,2026-09-13T20:51:55.000305+00:00,200,True,,72,200,1.205416,29.298967,28.093551,6.826179
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q6,5,2026-09-13T20:51:55.004504+00:00,200,True,,72,200,1.198496,29.294979,28.096484,6.827108
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q20,3,2026-09-13T20:51:54.999097+00:00,200,True,,63,200,1.206933,29.300975,28.094042,6.825711
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q15,6,2026-09-13T20:51:54.993540+00:00,200,True,,67,200,1.210489,29.865092,28.654603,6.696782
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q5,4,2026-09-13T20:51:54.992510+00:00,200,True,,64,200,1.212443,29.867177,28.654733,6.696314
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q13,4,2026-09-13T20:51:54.993477+00:00,200,True,,64,200,1.209873,29.866688,28.656816,6.696424
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q31,6,2026-09-13T20:51:54.994684+00:00,200,True,,67,200,1.208765,30.125347,28.916581,6.638928
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q10,1,2026-09-13T20:51:54.995800+00:00,200,True,,64,200,1.208994,30.124657,28.915664,6.63908
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q7,6,2026-09-13T20:51:54.992693+00:00,200,True,,67,200,1.210984,30.353655,29.142671,6.588992
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q23,6,2026-09-13T20:51:54.994059+00:00,200,True,,67,200,1.209847,30.547249,29.337402,6.547234
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q21,4,2026-09-13T20:51:54.999170+00:00,200,True,,64,200,1.20367,30.776339,29.572669,6.498499
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q18,1,2026-09-13T20:51:55.002604+00:00,200,True,,64,200,1.200034,30.997734,29.7977,6.452085
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q16,7,2026-09-13T20:51:54.996082+00:00,200,True,,64,200,1.208643,32.060653,30.85201,6.238176
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q26,1,2026-09-13T20:51:54.996888+00:00,200,True,,64,200,1.207683,32.44825,31.240567,6.163661
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q14,5,2026-09-13T20:51:55.003866+00:00,200,True,,72,200,1.202525,32.441921,31.239395,6.164863
qwen38_dflash2_tp4_dtp1_20260913T204731Z,vllm-0.28.1-dflash2-target-tp4-draft-tp1-k10,Qwen/Qwen3.8-27B,4,4,1,10,32,3,c32-r3-q32,7,2026-09-13T20:51:54.994784+00:00,200,True,,64,200,1.210333,32.451662,31.241328,6.163013
